Prior Probability
0.048937108052333145
0.1776569436454031
0.16571067929485914
0.1999358858768608
0.0
0.16571067929485914
0.014636052172867706
0.1298411171885957
0.16571067929485914
0.11027629179940295
0.12108953938009656
0.12134599587265331
0.09199675422251609
0.2449209593075675
0.1132806395383783
0.016258940914828397
0.1776569436454031
0.12898960149065336
0.14750971014119418
0.14266251069761318
0.16571067929485914
0.014636052172867706
0.07650117208631364
0.1776569436454031
0.069348440223598
0.016258940914828397
0.09242050850513915
0.031976918915669894
0.14957338347973678
0.17095630221794794
0.16571067929485914
0.1776569436454031
0.14266251069761318
0.014636052172867706
0.16571067929485914
0.031976918915669894
0.06125904109314579
0.1776569436454031
0.11339484282021998
0.1776569436454031
0.16571067929485914
0.16571067929485914
0.1298411171885957
0.0
0.0
0.014636052172867706
0.048937108052333145
0.02082707218849552
0.17995889826748754
0.0686021117589309
0.031976918915669894
0.16571067929485914
0.16571067929485914
0.1776569436454031
0.0
0.1401144036384765
0.16571067929485914
0.10303840836689308
0.1776569436454031
0.2449209593075675
0.10010318366692712
0.0
0.1776569436454031
0.16571067929485914
0.016258940914828397
0.1776569436454031
0.17786660255254352
0.031976918915669894
0.1776569436454031
0.1776569436454031
0.16571067929485914
0.07678668029091783
0.014636052172867706
0.16571067929485914
0.07650117208631364
0.14266251069761318
0.14266251069761318
0.19051511690809642
0.031976918915669894
0.1776569436454031
0.06574702971288895
0.12644106509587066
0.1776569436454031
0.031976918915669894
0.16571067929485914
0.014636052172867706
0.031976918915669894
0.16571067929485914
0.031976918915669894
0.16571067929485914
0.15411632706217065
0.1132806395383783
0.16571067929485914
0.14750971014119418
0.13933701989541386
0.1298411171885957
0.07650117208631364
0.1776569436454031
0.07650117208631364
0.16571067929485914
0.1776569436454031
0.1776569436454031
0.016258940914828397
0.016258940914828397
0.16571067929485914
0.048937108052333145
0.14266251069761318
0.014636052172867706
0.13215523632065077
0.16571067929485914
0.2449209593075675
0.016258940914828397
0.016258940914828397
0.014636052172867706
0.016258940914828397
0.16571067929485914
0.016258940914828397
0.05384584560517722
0.16571067929485914
0.069348440223598
0.15566207849972954
0.1776569436454031
0.12134599587265331
0.16571067929485914
0.07650117208631364
0.1298411171885957
0.1776569436454031
0.16571067929485914
0.14933009328032468
0.1776569436454031
0.16571067929485914
0.16571067929485914
0.16571067929485914
0.031976918915669894
0.016258940914828397
0.016258940914828397
0.1776569436454031
0.08137484722806597
0.16571067929485914
0.1776569436454031
0.16571067929485914
0.12644106509587066
0.16571067929485914
0.1776569436454031
0.09985774678928493
0.1776569436454031
0.03164633046823346
0.16571067929485914
0.16571067929485914
0.16571067929485914
0.16571067929485914
0.05384584560517722
0.016258940914828397
0.0686021117589309
0.16571067929485914
0.1776569436454031
0.1776569436454031
0.16571067929485914
0.06503576365931359
0.12014385606379356
0.0
0.016258940914828397
0.16571067929485914
0.1283284245957805
0.016258940914828397
0.05384584560517722
0.14750971014119418
0.0
0.12014385606379356
0.1622467993027589
0.2449209593075675
0.12607441245416842
0.09558514155196247
0.16571067929485914
0.02082707218849552
0.1776569436454031
0.016258940914828397
0.10005710164092083
0.0
0.031976918915669894
0.1329746949570235
0.2449209593075675
0.16571067929485914
0.15342309310572824
0.16571067929485914
0.1776569436454031
0.1776569436454031
0.16571067929485914
0.016258940914828397
0.2449209593075675
0.048937108052333145
0.16571067929485914
0.06974915349321793
0.13980885977039129
0.14957338347973678
0.06056781070305142
0.05384584560517722
0.016258940914828397
0.16571067929485914
0.17995889826748754
0.16571067929485914
0.16571067929485914
0.09199675422251609
0.1776569436454031
0.1605898499328805
0.031976918915669894
0.14750971014119418
0.058759592073891524
0.12644106509587066
0.014636052172867706
0.16571067929485914
0.2449209593075675
0.19051511690809642
0.05384584560517722
0.1329746949570235
0.014636052172867706
0.14750971014119418
0.10802227965779088
0.016258940914828397
0.16571067929485914
0.2449209593075675
0.031976918915669894
0.048937108052333145
0.2449209593075675
0.16571067929485914
0.1361182905571918
0.12043938210013821
0.1355352527498948
0.2449209593075675
0.16571067929485914
0.16571067929485914
0.09346637013884716
